typeId,groupId,typeName,mass,volume,capacity,portionSize,raceId,basePrice,published,marketGroupId,iconId,soundId,graphicId
41637,120,"Domination Capital Shield Booster Blueprint",0,0.01,0,1,"None","None",1,"None",84,"None",0
41638,1157,"Capital Ancillary Shield Booster Blueprint",0,0.01,0,1,"None",97000000.0000,1,"None",10935,"None",0
41639,141,"Capital Cap Battery I Blueprint",0,0.01,0,1,"None",24000000.0000,1,1558,89,"None",0
41640,141,"Capital Compact Pb-Acid Cap Battery Blueprint",0,0.01,0,1,"None",48000000.0000,1,1558,89,"None",0
41641,141,"Capital Cap Battery II Blueprint",0,0.01,0,1,"None","None",1,"None",89,"None",0
41642,141,"Domination Capital Cap Battery Blueprint",0,0.01,0,1,"None","None",1,"None",89,"None",0
41643,141,"Dark Blood Capital Cap Battery Blueprint",0,0.01,0,1,"None","None",1,"None",89,"None",0
41644,156,"Capital Capacitor Booster I Blueprint",0,0.01,0,1,"None",12000000.0000,1,1563,1031,"None",0
41645,156,"Capital F-RX Compact Capacitor Booster Blueprint",0,0.01,0,1,"None",24000000.0000,1,1563,1031,"None",0
41646,156,"Capital Capacitor Booster II Blueprint",0,0.01,0,1,"None","None",1,"None",1031,"None",0
41647,156,"Dark Blood Capital Capacitor Booster Blueprint",0,0.01,0,1,"None","None",1,"None",1031,"None",0
41648,156,"True Sansha Capital Capacitor Booster Blueprint",0,0.01,0,1,"None","None",1,"None",1031,"None",0
41649,121,"Small Ancillary Remote Shield Booster Blueprint",0,0.01,0,1,"None",75000.0000,1,"None",86,"None",0
41650,121,"Medium Ancillary Remote Shield Booster Blueprint",0,0.01,0,1,"None",185000.0000,1,"None",86,"None",0
41651,121,"Large Ancillary Remote Shield Booster Blueprint",0,0.01,0,1,"None",490000.0000,1,"None",86,"None",0
41652,121,"Capital Ancillary Remote Shield Booster Blueprint",0,0.01,0,1,"None",36000000.0000,1,"None",86,"None",0
41653,350,"Small Ancillary Remote Armor Repairer Blueprint",0,0.01,0,1,"None",75000.0000,1,"None",21426,"None",0
41654,350,"Medium Ancillary Remote Armor Repairer Blueprint",0,0.01,0,1,"None",200000.0000,1,"None",21426,"None",0
41655,350,"Large Ancillary Remote Armor Repairer Blueprint",0,0.01,0,1,"None",800000.0000,1,"None",21426,"None",0
41656,350,"Capital Ancillary Remote Armor Repairer Blueprint",0,0.01,0,1,"None",36800000.0000,1,"None",21426,"None",0
41657,1151,"Capital Flex Armor Hardener I Blueprint",0,0.01,0,1,"None",35000000.0000,1,1540,10933,"None",0
41658,1151,"Capital Flex Armor Hardener II Blueprint",0,0.01,0,1,"None","None",1,"None",10933,"None",0
41659,1151,"Dark Blood Capital Flex Armor Hardener Blueprint",0,0.01,0,1,"None","None",1,"None",10933,"None",0
41660,1151,"Shadow Serpentis Capital Flex Armor Hardener Blueprint",0,0.01,0,1,"None","None",1,"None",10933,"None",0
41661,1723,"Dread Guristas Capital Flex Shield Hardener Blueprint",0,0.01,0,1,"None","None",1,"None",81,"None",0
41662,1723,"Capital Flex Shield Hardener I Blueprint",0,0.01,0,1,"None",35000000.0000,1,1548,81,"None",0
41663,1723,"Capital Flex Shield Hardener II Blueprint",0,0.01,0,1,"None","None",1,"None",81,"None",0
41664,1723,"Domination Capital Flex Shield Hardener Blueprint",0,0.01,0,1,"None","None",1,"None",81,"None",0
41665,1723,"True Sansha Capital Flex Shield Hardener Blueprint",0,0.01,0,1,"None","None",1,"None",81,"None",0
41666,121,"Capital Asymmetric Enduring Remote Shield Booster Blueprint",0,0.01,0,1,1,49000000.0000,1,1553,86,"None",0
41667,121,"Capital Murky Compact Remote Shield Booster Blueprint",0,0.01,0,1,1,49000000.0000,1,1553,86,"None",0
41668,121,"Capital S95a Scoped Remote Shield Booster Blueprint",0,0.01,0,1,1,49000000.0000,1,1553,86,"None",0
41669,121,"Domination Capital Remote Shield Booster Blueprint",0,0.01,0,1,1,"None",1,"None",86,"None",0
41670,121,"Dread Guristas Capital Remote Shield Booster Blueprint",0,0.01,0,1,1,"None",1,"None",86,"None",0
41671,121,"True Sansha Capital Remote Shield Booster Blueprint",0,0.01,0,1,1,"None",1,"None",86,"None",0
41680,1950,"Apostle Raata Sunset SKIN",0,0.01,0,1,4,"None",1,2278,"None","None",0
41681,1950,"Minokawa Raata Sunset SKIN",0,0.01,0,1,1,"None",1,2279,"None","None",0
41682,1950,"Minokawa Blue Tiger SKIN",0,0.01,0,1,1,"None",1,2279,"None","None",0
41683,1950,"Minokawa Matigu Seabeast SKIN",0,0.01,0,1,1,"None",1,2279,"None","None",0
41684,1950,"Ninazu Valimor Legacy SKIN",0,0.01,0,1,8,"None",1,2280,"None","None",0
41685,1950,"Lif Valklear Glory SKIN",0,0.01,0,1,2,"None",1,2281,"None","None",0
41686,1950,"Lif Blue Tiger SKIN",0,0.01,0,1,2,"None",1,2281,"None","None",0
41687,1950,"Lif Tronhadar Ink SKIN",0,0.01,0,1,2,"None",1,2281,"None","None",0
41688,186,"Angel Dreadnought Wreck",10000,27500,27500,1,"None","None",0,"None","None","None",3112
41689,186,"Angel Titan Wreck",10000,60000,60000,1,"None","None",0,"None","None","None",21967
41690,186,"Blood Dreadnought Wreck",10000,27500,27500,1,"None","None",0,"None","None","None",3098
41691,186,"Blood Titan Wreck",10000,45000,45000,1,"None","None",0,"None","None","None",3100
41692,186,"Guristas Dreadnought Wreck",10000,27500,27500,1,"None","None",0,"None","None","None",3102
41693,186,"Guristas Titan Wreck",10000,55000,55000,1,"None","None",0,"None","None","None",3104
41694,186,"Rogue Carrier Wreck",10000,27500,27500,1,"None","None",0,"None","None","None",3105
41695,186,"Rogue Supercarrier Wreck",10000,27500,27500,1,"None","None",0,"None","None","None",3108
41696,186,"Sansha Dreadnought Wreck",10000,27500,27500,1,"None","None",0,"None","None","None",3098
41697,147,"Capital Radiative Scoped Remote Capacitor Transmitter Blueprint",0,0.01,0,1,"None",52700000.0000,1,1562,1035,"None",0
41698,147,"Capital Inductive Compact Remote Capacitor Transmitter Blueprint",0,0.01,0,1,"None",52700000.0000,1,1562,1035,"None",0
41699,186,"Serpentis Dreadnought Wreck",10000,27500,27500,1,"None","None",0,"None","None","None",3106
41700,186,"Serpentis Titan Wreck",10000,65000,65000,1,"None","None",0,"None","None","None",3109
41770,1950,"Bantam Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41771,1952,"Bantam Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41772,1953,"Bantam Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41773,1954,"Bantam Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41774,1955,"Bantam Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41775,1950,"Condor Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41776,1952,"Condor Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41777,1953,"Condor Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41778,1954,"Condor Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41779,1955,"Condor Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41780,1950,"Griffin Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41781,1952,"Griffin Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41782,1953,"Griffin Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41783,1954,"Griffin Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41784,1955,"Griffin Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41785,1950,"Heron Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41786,1952,"Heron Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41787,1953,"Heron Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41788,1954,"Heron Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41789,1955,"Heron Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41790,1950,"Kestrel Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41791,1952,"Kestrel Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41792,1953,"Kestrel Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41793,1954,"Kestrel Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41794,1955,"Kestrel Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41795,1950,"Merlin Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41796,1952,"Merlin Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41797,1953,"Merlin Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41798,1954,"Merlin Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41799,1955,"Merlin Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41800,1950,"Harpy Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41801,1952,"Harpy Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41802,1953,"Harpy Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41803,1954,"Harpy Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41804,1955,"Harpy Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41805,1950,"Hawk Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41806,1952,"Hawk Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41807,1953,"Hawk Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41808,1954,"Hawk Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41809,1955,"Hawk Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41810,1950,"Buzzard Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41811,1952,"Buzzard Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41812,1953,"Buzzard Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41813,1954,"Buzzard Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41814,1955,"Buzzard Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41815,1950,"Manticore Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41816,1952,"Manticore Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41817,1953,"Manticore Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41818,1954,"Manticore Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41819,1955,"Manticore Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41820,1950,"Kitsune Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41821,1952,"Kitsune Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41822,1953,"Kitsune Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41823,1954,"Kitsune Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41824,1955,"Kitsune Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41825,1950,"Crow Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41826,1952,"Crow Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41827,1953,"Crow Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41828,1954,"Crow Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41829,1955,"Crow Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41830,1950,"Raptor Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41831,1952,"Raptor Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41832,1953,"Raptor Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41833,1954,"Raptor Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41834,1955,"Raptor Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41835,1950,"Kirin Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41836,1952,"Kirin Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41837,1953,"Kirin Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41838,1954,"Kirin Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41839,1955,"Kirin Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41840,1950,"Corax Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41841,1952,"Corax Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41842,1953,"Corax Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41843,1954,"Corax Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41844,1955,"Corax Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41845,1950,"Cormorant Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41846,1952,"Cormorant Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41847,1953,"Cormorant Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41848,1954,"Cormorant Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41849,1955,"Cormorant Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41850,1950,"Stork Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41851,1952,"Stork Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41852,1953,"Stork Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41853,1954,"Stork Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41854,1955,"Stork Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41855,1950,"Flycatcher Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41856,1952,"Flycatcher Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41857,1953,"Flycatcher Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41858,1954,"Flycatcher Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41859,1955,"Flycatcher Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41860,1950,"Blackbird Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41861,1952,"Blackbird Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41862,1953,"Blackbird Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41863,1954,"Blackbird Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41864,1955,"Blackbird Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41865,1950,"Caracal Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41866,1952,"Caracal Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41867,1953,"Caracal Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41868,1954,"Caracal Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41869,1955,"Caracal Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41870,1950,"Moa Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41871,1952,"Moa Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41872,1953,"Moa Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41873,1954,"Moa Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41874,1955,"Moa Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41875,1950,"Osprey Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41876,1952,"Osprey Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41877,1953,"Osprey Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41878,1954,"Osprey Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41879,1955,"Osprey Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41880,1950,"Cerberus Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41881,1952,"Cerberus Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41882,1953,"Cerberus Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41883,1954,"Cerberus Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41884,1955,"Cerberus Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41885,1950,"Eagle Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41886,1952,"Eagle Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41887,1953,"Eagle Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41888,1954,"Eagle Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41889,1955,"Eagle Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41890,1950,"Onyx Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41891,1952,"Onyx Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41892,1953,"Onyx Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41893,1954,"Onyx Matigu Seabeast Serenity Only SKIN (90 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41894,1955,"Onyx Matigu Seabeast Serenity Only SKIN (365 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41895,1950,"Basilisk Matigu Seabeast Serenity Only SKIN",0,0.01,0,1,1,"None",0,"None","None","None",0
41896,1952,"Basilisk Matigu Seabeast Serenity Only SKIN (7 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
41897,1953,"Basilisk Matigu Seabeast Serenity Only SKIN (30 Days)",0,0.01,0,1,1,"None",0,"None","None","None",0
